Customer_Id,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Credit_Limit(INR),Total_Revolving_Bal,Total_Revolving_Bal(INR),Total_Trans_Amt,Total_Trans_Amt(INR),Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc
710903358,Blue,380,1,110,19-02-2023,Week-8,Q1,2023,6352,543223.04,1386,118530.72,3709,317193.68,77,0.218,Chip ,Entertainment,667.62,0
710904708,Blue,430,1,160,19-02-2023,Week-8,Q1,2023,5319,454880.88,921,78763.92,15048,1286904.96,110,0.173,Chip ,Bills,2558.16,0
710905908,Blue,150,1,94,19-02-2023,Week-8,Q1,2023,4983,426146.16,1355,115879.6,1939,165823.28,30,0.272,Chip ,Grocery,290.85,0
710912733,Blue,290,0,94,19-02-2023,Week-8,Q1,2023,1953,167020.56,1762,150686.24,4590,392536.8,91,0.902,Chip ,Fuel,550.8,0
710914158,Blue,200,1,106,19-02-2023,Week-8,Q1,2023,3349,286406.48,2517,215253.84,4405,376715.6,55,0.752,Swipe ,Food,484.55,0
710915358,Blue,340,1,105,19-02-2023,Week-8,Q1,2023,14963,1279635.76,1616,138200.32,3242,277255.84,58,0.108,Swipe ,Grocery,421.46,0
710916408,Blue,150,1,111,19-02-2023,Week-8,Q1,2023,8466,724012.32,1886,161290.72,1342,114767.84,32,0.223,Swipe ,Bills,147.62,0
710923533,Gold,450,1,133,19-02-2023,Week-8,Q1,2023,34516,2951808.32,0,0,15611,1335052.72,127,0,Online ,Travel,1561.1,0
710924658,Blue,415,0,121,19-02-2023,Week-8,Q1,2023,2540,217220.8,1093,93473.36,9339,798671.28,99,0.43,Swipe ,Bills,1307.46,0
710926383,Blue,175,1,100,19-02-2023,Week-8,Q1,2023,1553,132812.56,1177,100657.04,4549,389030.48,68,0.758,Chip ,Grocery,591.37,0
710927733,Blue,200,0,89,19-02-2023,Week-8,Q1,2023,2899,247922.48,1999,170954.48,1687,144272.24,35,0.69,Swipe ,Entertainment,219.31,0
710929233,Blue,295,1,68,19-02-2023,Week-8,Q1,2023,2800,239456,1559,133325.68,4253,363716.56,83,0.557,Chip ,Entertainment,637.95,0
710930508,Blue,285,0,44,19-02-2023,Week-8,Q1,2023,22352,1911543.04,2517,215253.84,1350,115452,24,0.113,Swipe ,Bills,391.5,0
710932683,Blue,110,0,97,19-02-2023,Week-8,Q1,2023,6394,546814.88,0,0,3470,296754.4,69,0,Chip ,Entertainment,242.9,0
710934033,Blue,285,1,47,19-02-2023,Week-8,Q1,2023,1775,151798,1162,99374.24,2169,185492.88,43,0.655,Swipe ,Entertainment,347.04,0
710937783,Blue,195,0,77,19-02-2023,Week-8,Q1,2023,2772,237061.44,2414,206445.28,5313,454367.76,68,0.871,Swipe ,Entertainment,1328.25,0
710939283,Gold,150,1,114,19-02-2023,Week-8,Q1,2023,4209,359953.68,1300,111176,16078,1374990.56,105,0.309,Chip ,Travel,1125.46,0
710940183,Blue,245,1,103,19-02-2023,Week-8,Q1,2023,2185,186861.2,0,0,715,61146.8,20,0,Swipe ,Bills,178.75,0
710942358,Blue,365,1,115,19-02-2023,Week-8,Q1,2023,5762,492766.24,1890,161632.8,3814,326173.28,88,0.328,Swipe ,Grocery,228.84,0
710944608,Blue,300,1,122,19-02-2023,Week-8,Q1,2023,8434,721275.68,2222,190025.44,1414,120925.28,27,0.263,Swipe ,Bills,127.26,0
710947683,Blue,200,1,44,19-02-2023,Week-8,Q1,2023,4920,420758.4,1142,97663.84,1420,121438.4,31,0.232,Swipe ,Bills,213,0
710951808,Blue,335,0,112,19-02-2023,Week-8,Q1,2023,6100,521672,1520,129990.4,1668,142647.36,32,0.249,Swipe ,Bills,166.8,0
710952933,Blue,355,0,119,19-02-2023,Week-8,Q1,2023,2077,177625.04,1254,107242.08,4226,361407.52,75,0.604,Chip ,Food,633.9,0
710955633,Blue,125,0,82,19-02-2023,Week-8,Q1,2023,9256,791573.12,1999,170954.48,1446,123661.92,37,0.216,Swipe ,Bills,390.42,0
710958033,Blue,200,1,77,19-02-2023,Week-8,Q1,2023,1993,170441.36,0,0,4075,348494,76,0,Swipe ,Entertainment,611.25,0
710958933,Blue,245,1,62,19-02-2023,Week-8,Q1,2023,6080,519961.6,787,67304.24,4866,416140.32,56,0.129,Swipe ,Food,681.24,0
710962308,Blue,175,1,71,19-02-2023,Week-8,Q1,2023,4396,375945.92,834,71323.68,4826,412719.52,88,0.19,Swipe ,Bills,1399.54,0
710966433,Blue,295,1,73,19-02-2023,Week-8,Q1,2023,2615,223634.8,1404,120070.08,3785,323693.2,67,0.537,Swipe ,Bills,984.1,0
710968008,Blue,340,1,89,19-02-2023,Week-8,Q1,2023,3423,292734.96,647,55331.44,14308,1223620.16,124,0.189,Swipe ,Bills,1573.88,0
710969433,Blue,200,1,79,19-02-2023,Week-8,Q1,2023,2909,248777.68,1201,102709.52,4230,361749.6,68,0.413,Swipe ,Bills,1099.8,1
710971908,Blue,150,0,119,19-02-2023,Week-8,Q1,2023,3764,321897.28,1780,152225.6,4898,418876.96,80,0.473,Online ,Bills,1028.58,1
710974308,Blue,280,1,73,19-02-2023,Week-8,Q1,2023,26792,2291251.84,1671,142903.92,3587,306760.24,66,0.062,Chip ,Food,681.53,1
710975883,Blue,320,1,107,19-02-2023,Week-8,Q1,2023,2185,186861.2,1761,150600.72,1645,140680.4,30,0.806,Swipe ,Bills,230.3,1
710978058,Blue,370,0,101,19-02-2023,Week-8,Q1,2023,7507,641998.64,1697,145127.44,4651,397753.52,71,0.226,Swipe ,Grocery,790.67,1
710979033,Blue,110,0,88,19-02-2023,Week-8,Q1,2023,6607,565030.64,2517,215253.84,3046,260493.92,73,0.381,Online ,Entertainment,274.14,1
710980383,Silver,345,0,89,19-02-2023,Week-8,Q1,2023,34516,2951808.32,0,0,6361,543992.72,74,0,Chip ,Grocery,1526.64,0
710981583,Blue,100,0,106,19-02-2023,Week-8,Q1,2023,3891,332758.32,1015,86802.8,5131,438803.12,86,0.261,Swipe ,Bills,307.86,0
710982858,Blue,250,1,93,19-02-2023,Week-8,Q1,2023,8232,704000.64,2259,193189.68,2849,243646.48,67,0.274,Swipe ,Bills,683.76,0
710984133,Blue,450,0,88,19-02-2023,Week-8,Q1,2023,27876,2383955.52,557,47634.64,4654,398010.08,88,0.02,Chip ,Entertainment,465.4,0
710986758,Blue,95,0,89,19-02-2023,Week-8,Q1,2023,11550,987756,1505,128707.6,3891,332758.32,76,0.13,Chip ,Entertainment,894.93,0
710989008,Blue,125,1,85,19-02-2023,Week-8,Q1,2023,13100,1120312,1436,122806.72,3201,273749.52,78,0.11,Swipe ,Entertainment,192.06,0
710990283,Blue,390,1,71,19-02-2023,Week-8,Q1,2023,3906,334041.12,1851,158297.52,1839,157271.28,33,0.474,Swipe ,Entertainment,220.68,0
710997183,Silver,280,0,71,19-02-2023,Week-8,Q1,2023,34516,2951808.32,1092,93387.84,1409,120497.68,39,0.032,Swipe ,Entertainment,169.08,0
711000933,Blue,200,1,97,19-02-2023,Week-8,Q1,2023,4846,414429.92,2490,212944.8,3724,318476.48,61,0.514,Swipe ,Entertainment,819.28,0
711002058,Blue,200,1,117,19-02-2023,Week-8,Q1,2023,5306,453769.12,2410,206103.2,7437,636012.24,94,0.454,Online ,Fuel,1338.66,0
711003483,Blue,455,0,146,19-02-2023,Week-8,Q1,2023,20466,1750252.32,1138,97321.76,15121,1293147.92,97,0.056,Swipe ,Food,4233.88,0
711004533,Blue,190,1,91,19-02-2023,Week-8,Q1,2023,2240,191564.8,1664,142305.28,4399,376202.48,80,0.743,Swipe ,Food,923.79,0
711005583,Blue,430,1,152,19-02-2023,Week-8,Q1,2023,3437,293932.24,1064,90993.28,5110,437007.2,76,0.31,Swipe ,Food,970.9,0
711006783,Blue,335,0,43,19-02-2023,Week-8,Q1,2023,2484,212431.68,2149,183782.48,1200,102624,28,0.865,Swipe ,Fuel,276,0
711008508,Blue,395,0,89,19-02-2023,Week-8,Q1,2023,11808,1009820.16,0,0,13751,1175985.52,113,0,Swipe ,Fuel,1375.1,0
711009708,Blue,200,1,120,19-02-2023,Week-8,Q1,2023,21617,1848685.84,0,0,1351,115537.52,22,0,Swipe ,Bills,391.79,0
711010683,Platinum,125,0,82,19-02-2023,Week-8,Q1,2023,14382,1229948.64,1950,166764,12941,1106714.32,131,0.136,Swipe ,Bills,3364.66,0
711011508,Blue,200,0,92,19-02-2023,Week-8,Q1,2023,1620,138542.4,771,65935.92,4387,375176.24,91,0.476,Swipe ,Travel,921.27,0
711012783,Blue,200,1,103,19-02-2023,Week-8,Q1,2023,33384,2854999.68,0,0,2066,176684.32,46,0,Online ,Grocery,268.58,0
711013983,Blue,125,1,92,19-02-2023,Week-8,Q1,2023,2158,184552.16,0,0,615,52594.8,12,0,Swipe ,Travel,92.25,0
711017433,Blue,415,0,140,19-02-2023,Week-8,Q1,2023,1438.3,123003.416,0,0,4416,377656.32,68,0,Chip ,Bills,485.76,0
711019308,Blue,200,1,88,19-02-2023,Week-8,Q1,2023,6385,546045.2,1535,131273.2,1612,137858.24,47,0.24,Swipe ,Travel,241.8,0
711020358,Blue,320,1,79,19-02-2023,Week-8,Q1,2023,2498,213628.96,1650,141108,4434,379195.68,79,0.661,Swipe ,Entertainment,753.78,0
711023508,Blue,475,0,81,19-02-2023,Week-8,Q1,2023,3161,270328.72,1389,118787.28,1547,132299.44,30,0.439,Swipe ,Entertainment,170.17,0
711027183,Blue,320,1,116,19-02-2023,Week-8,Q1,2023,6943,593765.36,600,51312,4946,422981.92,80,0.086,Chip ,Grocery,1137.58,0
711028308,Blue,245,0,115,19-02-2023,Week-8,Q1,2023,1717,146837.84,0,0,1468,125543.36,29,0,Swipe ,Bills,205.52,0
711029358,Blue,420,1,63,19-02-2023,Week-8,Q1,2023,2470,211234.4,1566,133924.32,5011,428540.72,61,0.634,Swipe ,Entertainment,952.09,0
711032058,Silver,335,1,115,19-02-2023,Week-8,Q1,2023,34516,2951808.32,2517,215253.84,2901,248093.52,75,0.073,Swipe ,Entertainment,174.06,0
711033408,Blue,100,1,81,19-02-2023,Week-8,Q1,2023,9355,800039.6,1626,139055.52,1230,105189.6,28,0.174,Swipe ,Travel,123,0
711039633,Blue,200,1,114,19-02-2023,Week-8,Q1,2023,1594,136318.88,0,0,4653,397924.56,65,0,Swipe ,Food,1116.72,0
711040758,Blue,485,0,93,19-02-2023,Week-8,Q1,2023,7200,615744,0,0,3006,257073.12,83,0,Swipe ,Grocery,360.72,0
711041508,Blue,295,1,64,19-02-2023,Week-8,Q1,2023,5865,501574.8,2517,215253.84,2623,224318.96,47,0.429,Swipe ,Bills,681.98,0
711043983,Blue,125,0,67,19-02-2023,Week-8,Q1,2023,34516,2951808.32,1259,107669.68,3275,280078,67,0.036,Swipe ,Entertainment,425.75,0
711046383,Silver,200,0,71,19-02-2023,Week-8,Q1,2023,34516,2951808.32,1316,112544.32,3542,302911.84,60,0.038,Online ,Bills,460.46,0
711047658,Blue,150,1,94,19-02-2023,Week-8,Q1,2023,1781,152311.12,1315,112458.8,4775,408358,83,0.738,Online ,Bills,525.25,0
711048783,Blue,365,1,83,19-02-2023,Week-8,Q1,2023,33405,2856795.6,0,0,1345,115024.4,34,0,Swipe ,Travel,174.85,0
711050058,Blue,200,0,52,19-02-2023,Week-8,Q1,2023,6732,575720.64,0,0,1644,140594.88,45,0,Swipe ,Bills,263.04,0
711052308,Blue,375,0,101,19-02-2023,Week-8,Q1,2023,2751,235265.52,2432,207984.64,4453,380820.56,75,0.884,Chip ,Food,623.42,0
711061908,Blue,195,0,105,19-02-2023,Week-8,Q1,2023,1449,123918.48,749,64054.48,4039,345415.28,50,0.517,Chip ,Bills,1009.75,0
711062958,Blue,385,0,85,19-02-2023,Week-8,Q1,2023,4121,352427.92,2084,178223.68,3462,296070.24,49,0.506,Online ,Grocery,311.58,0
711064008,Blue,275,1,107,19-02-2023,Week-8,Q1,2023,9505,812867.6,2390,204392.8,3616,309240.32,68,0.251,Swipe ,Food,578.56,0
711065133,Blue,200,0,112,19-02-2023,Week-8,Q1,2023,1473,125970.96,0,0,2099,179506.48,39,0,Swipe ,Travel,398.81,0
711067383,Blue,270,0,58,19-02-2023,Week-8,Q1,2023,10001,855285.52,0,0,4167,356361.84,74,0,Chip ,Entertainment,958.41,0
711069483,Blue,460,0,80,19-02-2023,Week-8,Q1,2023,1538,131529.76,0,0,4884,417679.68,79,0,Swipe ,Entertainment,1025.64,0
711070683,Blue,150,0,79,19-02-2023,Week-8,Q1,2023,6725,575122,493,42161.36,13891,1187958.32,106,0.073,Online ,Travel,2639.29,0
711076533,Blue,280,1,88,19-02-2023,Week-8,Q1,2023,9706,830057.12,1968,168303.36,3435,293761.2,58,0.203,Swipe ,Entertainment,824.4,0
711079308,Blue,100,1,77,19-02-2023,Week-8,Q1,2023,15186,1298706.72,0,0,1884,161119.68,33,0,Swipe ,Grocery,339.12,0
711080358,Blue,450,1,146,19-02-2023,Week-8,Q1,2023,19849,1697486.48,2205,188571.6,3657,312746.64,66,0.111,Swipe ,Entertainment,329.13,0
711082908,Blue,300,0,98,19-02-2023,Week-8,Q1,2023,19719,1686368.88,1303,111432.56,8385,717085.2,97,0.066,Swipe ,Grocery,1760.85,0
711084183,Blue,470,0,104,19-02-2023,Week-8,Q1,2023,5168,441967.36,2265,193702.8,8211,702204.72,80,0.438,Online ,Bills,1724.31,0
711089733,Blue,125,0,70,19-02-2023,Week-8,Q1,2023,1491,127510.32,0,0,1058,90480.16,34,0,Swipe ,Bills,179.86,0
711092658,Blue,490,1,105,19-02-2023,Week-8,Q1,2023,4376,374235.52,855,73119.6,2862,244758.24,52,0.195,Online ,Fuel,543.78,0
711093408,Blue,365,1,118,19-02-2023,Week-8,Q1,2023,2644,226114.88,1517,129733.84,4815,411778.8,83,0.574,Swipe ,Fuel,818.55,0
711096633,Silver,150,1,112,19-02-2023,Week-8,Q1,2023,12203,1043600.56,0,0,8600,735472,94,0,Chip ,Fuel,946,0
711099408,Blue,200,0,104,19-02-2023,Week-8,Q1,2023,2684,229535.68,1658,141792.16,4657,398266.64,76,0.618,Swipe ,Bills,279.42,0
711100608,Blue,100,1,81,19-02-2023,Week-8,Q1,2023,1723,147350.96,0,0,2574,220128.48,43,0,Chip ,Bills,205.92,0
711102858,Blue,300,0,109,19-02-2023,Week-8,Q1,2023,3137,268276.24,860,73547.2,1618,138371.36,34,0.274,Swipe ,Bills,275.06,0
711108408,Blue,125,1,134,19-02-2023,Week-8,Q1,2023,17540,1500020.8,1337,114340.24,14244,1218146.88,96,0.076,Swipe ,Food,2991.24,0
711109908,Blue,100,0,98,19-02-2023,Week-8,Q1,2023,9684,828175.68,2475,211662,1400,119728,31,0.256,Swipe ,Travel,168,0
711110733,Silver,150,0,85,19-02-2023,Week-8,Q1,2023,16928,1447682.56,1519,129904.88,3355,286919.6,66,0.09,Chip ,Travel,771.65,0
711111633,Silver,460,0,112,19-02-2023,Week-8,Q1,2023,21681,1854159.12,0,0,3844,328738.88,75,0,Online ,Entertainment,499.72,0
711112683,Blue,320,0,99,19-02-2023,Week-8,Q1,2023,3967,339257.84,1568,134095.36,1657,141706.64,29,0.395,Swipe ,Travel,165.7,0
711113958,Blue,300,0,87,19-02-2023,Week-8,Q1,2023,1438.3,123003.416,674,57640.48,1717,146837.84,31,0.469,Swipe ,Bills,429.25,0
711116133,Blue,365,1,120,19-02-2023,Week-8,Q1,2023,1838,157185.76,0,0,2461,210464.72,47,0,Chip ,Grocery,369.15,0
711117108,Silver,430,1,45,19-02-2023,Week-8,Q1,2023,32611,2788892.72,1718,146923.36,3916,334896.32,61,0.053,Swipe ,Food,1057.32,0
711118083,Blue,200,0,99,19-02-2023,Week-8,Q1,2023,2506,214313.12,1784,152567.68,4504,385182.08,80,0.712,Swipe ,Bills,1216.08,0
711119358,Blue,465,0,90,19-02-2023,Week-8,Q1,2023,2014,172237.28,896,76625.92,2460,210379.2,52,0.445,Swipe ,Entertainment,492,0
711120333,Blue,250,1,84,19-02-2023,Week-8,Q1,2023,7411,633788.72,1341,114682.32,4278,365854.56,80,0.181,Chip ,Grocery,556.14,0
711122958,Blue,500,1,89,19-02-2023,Week-8,Q1,2023,1764,150857.28,0,0,2105,180019.6,57,0,Swipe ,Entertainment,126.3,0
711125358,Blue,295,0,103,19-02-2023,Week-8,Q1,2023,1765,150942.8,1694,144870.88,4803,410752.56,72,0.96,Swipe ,Bills,528.33,0
711126483,Blue,175,0,82,19-02-2023,Week-8,Q1,2023,1438.3,123003.416,599,51226.48,5136,439230.72,76,0.416,Chip ,Bills,1335.36,0
711128433,Blue,245,0,99,19-02-2023,Week-8,Q1,2023,10949,936358.48,829,70896.08,7685,657221.2,91,0.076,Swipe ,Entertainment,1306.45,0
711129483,Blue,465,1,101,19-02-2023,Week-8,Q1,2023,14593,1247993.36,1504,128622.08,3447,294787.44,72,0.103,Swipe ,Grocery,379.17,0
711131958,Blue,190,1,139,19-02-2023,Week-8,Q1,2023,3743,320101.36,881,75343.12,4621,395187.92,71,0.235,Chip ,Grocery,1247.67,0
711136008,Blue,100,1,156,19-02-2023,Week-8,Q1,2023,31560,2699011.2,1298,111004.96,7641,653458.32,93,0.041,Swipe ,Entertainment,687.69,0
711142308,Blue,125,1,100,19-02-2023,Week-8,Q1,2023,3091,264342.32,0,0,2572,219957.44,65,0,Swipe ,Entertainment,514.4,0
711144183,Blue,285,0,65,19-02-2023,Week-8,Q1,2023,2815,240738.8,1848,158040.96,2618,223891.36,29,0.656,Chip ,Fuel,183.26,0
711145008,Blue,385,1,119,19-02-2023,Week-8,Q1,2023,5015,428882.8,2053,175572.56,1325,113314,29,0.409,Swipe ,Bills,304.75,0
711146358,Blue,390,1,89,19-02-2023,Week-8,Q1,2023,3358,287176.16,1758,150344.16,1759,150429.68,33,0.524,Swipe ,Entertainment,457.34,0
711147483,Blue,280,1,47,19-02-2023,Week-8,Q1,2023,8551,731281.52,1067,91249.84,1097,93815.44,32,0.125,Swipe ,Bills,252.31,0
711148308,Blue,200,1,117,19-02-2023,Week-8,Q1,2023,9357,800210.64,1285,109893.2,4173,356874.96,77,0.137,Chip ,Grocery,1126.71,0
711149133,Blue,245,1,118,19-02-2023,Week-8,Q1,2023,4377,374321.04,2517,215253.84,8759,749069.68,74,0.575,Online ,Entertainment,1576.62,1
711150333,Blue,350,1,96,19-02-2023,Week-8,Q1,2023,2391,204478.32,0,0,2857,244330.64,40,0,Swipe ,Food,314.27,1
711151383,Blue,450,0,81,19-02-2023,Week-8,Q1,2023,2066,176684.32,347,29675.44,2157,184466.64,37,0.168,Online ,Grocery,215.7,0
711152658,Silver,435,1,90,19-02-2023,Week-8,Q1,2023,34516,2951808.32,1635,139825.2,7219,617368.88,86,0.047,Swipe ,Food,866.28,0
711153783,Blue,175,1,95,19-02-2023,Week-8,Q1,2023,1438.3,123003.416,541,46266.32,4173,356874.96,70,0.376,Swipe ,Entertainment,250.38,0
711154908,Blue,225,1,98,19-02-2023,Week-8,Q1,2023,1845,157784.4,1076,92019.52,4319,369360.88,76,0.583,Chip ,Travel,388.71,0
711156858,Blue,200,1,87,19-02-2023,Week-8,Q1,2023,8297,709559.44,2517,215253.84,9819,839720.88,74,0.303,Chip ,Travel,1374.66,0
711157833,Blue,125,1,60,19-02-2023,Week-8,Q1,2023,5108,436836.16,1656,141621.12,1631,139483.12,41,0.324,Swipe ,Fuel,326.2,0
711159108,Blue,460,1,96,19-02-2023,Week-8,Q1,2023,7418,634387.36,396,33865.92,911,77908.72,26,0.053,Swipe ,Bills,255.08,0
711160233,Blue,175,1,100,19-02-2023,Week-8,Q1,2023,12024,1028292.48,0,0,14551,1244401.52,105,0,Online ,Entertainment,3201.22,0
711161133,Blue,285,1,140,19-02-2023,Week-8,Q1,2023,6071,519191.92,0,0,9338,798585.76,59,0,Chip ,Fuel,1587.46,0
711164508,Silver,320,1,98,19-02-2023,Week-8,Q1,2023,34516,2951808.32,1163,99459.76,3941,337034.32,71,0.034,Swipe ,Bills,512.33,0
711167808,Blue,495,1,65,19-02-2023,Week-8,Q1,2023,18975,1622742,0,0,4803,410752.56,65,0,Swipe ,Food,480.3,0
711173058,Blue,325,1,115,19-02-2023,Week-8,Q1,2023,5406,462321.12,1782,152396.64,1407,120326.64,29,0.33,Swipe ,Bills,126.63,0
711173883,Blue,300,0,74,19-02-2023,Week-8,Q1,2023,1651,141193.52,770,65850.4,2516,215168.32,54,0.466,Swipe ,Entertainment,427.72,0
711175083,Blue,345,1,78,19-02-2023,Week-8,Q1,2023,9110,779087.2,0,0,2999,256474.48,75,0,Chip ,Travel,329.89,0
711176133,Blue,195,1,102,19-02-2023,Week-8,Q1,2023,2295,196268.4,1015,86802.8,3366,287860.32,82,0.442,Swipe ,Fuel,673.2,0
711178383,Blue,450,1,119,19-02-2023,Week-8,Q1,2023,30300,2591256,1166,99716.32,4146,354565.92,64,0.038,Online ,Food,1160.88,0
711181608,Blue,245,0,97,19-02-2023,Week-8,Q1,2023,1606,137345.12,0,0,4129,353112.08,68,0,Swipe ,Entertainment,990.96,0
711183558,Blue,450,1,79,19-02-2023,Week-8,Q1,2023,2221,189939.92,1291,110406.32,8618,737011.36,98,0.581,Swipe ,Entertainment,1809.78,0
711184983,Blue,245,1,82,19-02-2023,Week-8,Q1,2023,11191,957054.32,0,0,3839,328311.28,73,0,Swipe ,Bills,575.85,0
711190233,Blue,415,0,93,19-02-2023,Week-8,Q1,2023,4549,389030.48,990,84664.8,13804,1180518.08,123,0.218,Chip ,Entertainment,2346.68,0
711191808,Gold,245,0,74,19-02-2023,Week-8,Q1,2023,34516,2951808.32,1793,153337.36,4256,363973.12,82,0.052,Swipe ,Grocery,851.2,0
711195558,Blue,200,0,107,19-02-2023,Week-8,Q1,2023,7251,620105.52,1603,137088.56,1300,111176,36,0.221,Swipe ,Bills,130,0
711196458,Blue,335,1,113,19-02-2023,Week-8,Q1,2023,1621,138627.92,580,49601.6,1893,161889.36,41,0.358,Swipe ,Bills,246.09,0
711197658,Blue,425,1,137,19-02-2023,Week-8,Q1,2023,2618,223891.36,2026,173263.52,4198,359012.96,68,0.774,Chip ,Entertainment,587.72,0
711199008,Blue,125,0,72,19-02-2023,Week-8,Q1,2023,2919,249632.88,2192,187459.84,2399,205162.48,57,0.751,Swipe ,Fuel,623.74,0
711199908,Blue,125,1,147,19-02-2023,Week-8,Q1,2023,2317,198149.84,1232,105360.64,3057,261434.64,71,0.532,Chip ,Bills,397.41,1
711201108,Blue,150,0,135,19-02-2023,Week-8,Q1,2023,1653,141364.56,0,0,2284,195327.68,35,0,Swipe ,Entertainment,205.56,1
711203658,Blue,290,1,95,19-02-2023,Week-8,Q1,2023,2259,193189.68,1346,115109.92,7745,662352.4,88,0.596,Swipe ,Grocery,1006.85,1
711204483,Blue,425,0,98,19-02-2023,Week-8,Q1,2023,2340,200116.8,1930,165053.6,781,66791.12,15,0.825,Online ,Entertainment,132.77,1
711205758,Silver,430,0,115,19-02-2023,Week-8,Q1,2023,34516,2951808.32,0,0,2534,216707.68,43,0,Swipe ,Entertainment,532.14,1
711206958,Blue,350,0,87,19-02-2023,Week-8,Q1,2023,2416,206616.32,1305,111603.6,4163,356019.76,73,0.54,Chip ,Bills,1124.01,1
711208083,Blue,405,0,77,19-02-2023,Week-8,Q1,2023,2925,250146,1447,123747.44,4455,380991.6,77,0.495,Chip ,Food,668.25,1
711210633,Blue,125,0,100,19-02-2023,Week-8,Q1,2023,1922,164369.44,1124,96124.48,8049,688350.48,76,0.585,Swipe ,Grocery,1368.33,0
711213108,Blue,445,1,83,19-02-2023,Week-8,Q1,2023,34516,2951808.32,0,0,2305,197123.6,60,0,Swipe ,Bills,322.7,0
711216933,Blue,405,1,81,19-02-2023,Week-8,Q1,2023,2190,187288.8,1299,111090.48,5026,429823.52,77,0.593,Swipe ,Bills,1407.28,0
711219333,Blue,250,1,93,19-02-2023,Week-8,Q1,2023,7571,647471.92,2264,193617.28,2273,194386.96,49,0.299,Swipe ,Bills,386.41,0
711220683,Blue,150,0,101,19-02-2023,Week-8,Q1,2023,11770,1006570.4,1813,155047.76,3280,280505.6,70,0.154,Online ,Entertainment,754.4,0
711221958,Blue,445,1,85,19-02-2023,Week-8,Q1,2023,2867,245185.84,0,0,2646,226285.92,41,0,Swipe ,Entertainment,343.98,0
711224733,Blue,460,0,82,19-02-2023,Week-8,Q1,2023,22382,1914108.64,0,0,695,59436.4,10,0,Swipe ,Bills,97.3,0
711225933,Blue,415,0,97,19-02-2023,Week-8,Q1,2023,2265,193702.8,1935,165481.2,2306,197209.12,61,0.854,Swipe ,Entertainment,368.96,0
711226758,Blue,245,1,132,19-02-2023,Week-8,Q1,2023,4002,342251.04,1669,142732.88,2024,173092.48,53,0.417,Swipe ,Bills,323.84,0
711227883,Silver,250,1,102,19-02-2023,Week-8,Q1,2023,3624,309924.48,1641,140338.32,15824,1353268.48,121,0.453,Swipe ,Entertainment,2531.84,0
711231558,Blue,290,0,111,19-02-2023,Week-8,Q1,2023,8308,710500.16,2517,215253.84,1915,163770.8,37,0.303,Swipe ,Bills,402.15,0
711232608,Blue,250,0,50,19-02-2023,Week-8,Q1,2023,1636,139910.72,0,0,2235,191137.2,35,0,Online ,Bills,156.45,0
711234783,Blue,245,0,84,19-02-2023,Week-8,Q1,2023,2020,172750.4,0,0,2621,224147.92,45,0,Swipe ,Entertainment,760.09,0
711237633,Blue,140,1,83,19-02-2023,Week-8,Q1,2023,1460,124859.2,0,0,2329,199176.08,36,0,Swipe ,Bills,628.83,0
711238908,Blue,100,1,113,19-02-2023,Week-8,Q1,2023,7699,658418.48,1758,150344.16,5103,436408.56,62,0.228,Swipe ,Fuel,816.48,0
711240108,Blue,345,0,113,19-02-2023,Week-8,Q1,2023,13116,1121680.32,1225,104762,4800,410496,61,0.093,Chip ,Food,768,0
711242058,Blue,200,1,86,19-02-2023,Week-8,Q1,2023,11862,1014438.24,2517,215253.84,643,54989.36,16,0.212,Swipe ,Bills,115.74,0
711243108,Blue,225,0,106,19-02-2023,Week-8,Q1,2023,18964,1621801.28,2207,188742.64,3835,327969.2,78,0.116,Chip ,Entertainment,805.35,0
711245433,Blue,175,1,40,19-02-2023,Week-8,Q1,2023,2509,214569.68,0,0,2281,195071.12,41,0,Chip ,Grocery,250.91,0
711249858,Blue,175,1,106,19-02-2023,Week-8,Q1,2023,29890,2556192.8,0,0,3315,283498.8,47,0,Swipe ,Fuel,464.1,0
711251133,Blue,420,0,85,26-02-2023,Week-9,Q1,2023,15326,1310679.52,0,0,2990,255704.8,55,0,Swipe ,Grocery,538.2,0
711252258,Blue,250,1,86,26-02-2023,Week-9,Q1,2023,1572,134437.44,985,84237.2,4148,354736.96,54,0.627,Swipe ,Grocery,1078.48,0
711253383,Blue,175,1,41,26-02-2023,Week-9,Q1,2023,4382,374748.64,0,0,2446,209181.92,34,0,Swipe ,Fuel,587.04,0
711255858,Blue,150,0,99,26-02-2023,Week-9,Q1,2023,8777,750609.04,1668,142647.36,4141,354138.32,83,0.19,Chip ,Bills,496.92,0
711256908,Blue,450,0,161,26-02-2023,Week-9,Q1,2023,10331,883507.12,957,81842.64,3695,315996.4,81,0.093,Swipe ,Grocery,849.85,0
711258108,Blue,100,1,115,26-02-2023,Week-9,Q1,2023,2821,241251.92,2415,206530.8,1419,121352.88,36,0.856,Swipe ,Food,368.94,0
711263058,Blue,290,0,157,26-02-2023,Week-9,Q1,2023,2763,236291.76,1879,160692.08,4660,398523.2,80,0.68,Swipe ,Bills,885.4,0
